path	shape	zooms	orientation	qform_code	sform_code	matches_modal	xform_metadata_matches_modal
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10581/ses-01/func/sub-10581_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10581/ses-01/func/sub-10581_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10584/ses-01/func/sub-10584_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10585/ses-01/func/sub-10585_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10585/ses-01/func/sub-10585_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10589/ses-01/func/sub-10589_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10589/ses-01/func/sub-10589_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10590/ses-01/func/sub-10590_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10590/ses-01/func/sub-10590_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10603/ses-01/func/sub-10603_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10606/ses-01/func/sub-10606_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10606/ses-01/func/sub-10606_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10608/ses-01/func/sub-10608_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10608/ses-01/func/sub-10608_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10617/ses-01/func/sub-10617_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10636/ses-01/func/sub-10636_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10636/ses-01/func/sub-10636_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10638/ses-01/func/sub-10638_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10638/ses-01/func/sub-10638_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10640/ses-01/func/sub-10640_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10640/ses-01/func/sub-10640_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10641/ses-01/func/sub-10641_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10642/ses-01/func/sub-10642_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10642/ses-01/func/sub-10642_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10644/ses-01/func/sub-10644_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10644/ses-01/func/sub-10644_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10647/ses-01/func/sub-10647_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10647/ses-01/func/sub-10647_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10649/ses-01/func/sub-10649_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10649/ses-01/func/sub-10649_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10652/ses-01/func/sub-10652_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10652/ses-01/func/sub-10652_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10656/ses-01/func/sub-10656_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10656/ses-01/func/sub-10656_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10657/ses-01/func/sub-10657_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10657/ses-01/func/sub-10657_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10661/ses-01/func/sub-10661_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10661/ses-01/func/sub-10661_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10663/ses-01/func/sub-10663_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10663/ses-01/func/sub-10663_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10668/ses-01/func/sub-10668_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10673/ses-01/func/sub-10673_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10673/ses-01/func/sub-10673_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10674/ses-01/func/sub-10674_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10674/ses-01/func/sub-10674_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10677/ses-01/func/sub-10677_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10677/ses-01/func/sub-10677_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10685/ses-01/func/sub-10685_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10685/ses-01/func/sub-10685_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10690/ses-01/func/sub-10690_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10690/ses-01/func/sub-10690_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10691/ses-01/func/sub-10691_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10691/ses-01/func/sub-10691_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10700/ses-01/func/sub-10700_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10700/ses-01/func/sub-10700_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10701/ses-01/func/sub-10701_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10701/ses-01/func/sub-10701_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10713/ses-01/func/sub-10713_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10713/ses-01/func/sub-10713_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10716/ses-01/func/sub-10716_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10716/ses-01/func/sub-10716_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10718/ses-01/func/sub-10718_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10718/ses-01/func/sub-10718_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10720/ses-01/func/sub-10720_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10720/ses-01/func/sub-10720_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10723/ses-01/func/sub-10723_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10723/ses-01/func/sub-10723_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10741/ses-01/func/sub-10741_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10741/ses-01/func/sub-10741_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10748/ses-01/func/sub-10748_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	57x70x54	2.700000047683716x2.700000047683716x2.9700000286102295	RAS	4	4	true	true
