Cluster Index	Z	x	y	z	
5	4.24	46.7	-18	61.7
5	3.89	54.8	-28.8	61.7
5	3.86	41.3	-28.8	67.6
5	3.81	54.8	-18	58.7
4	4.97	19.7	-82.8	32
4	3.76	19.7	-90.9	23
4	3.45	8.9	-88.2	29
3	4.42	-66.7	-7.2	5.22
3	4.15	-66.7	-20.7	17.1
3	4.05	-64	-26.1	17.1
3	3.88	-55.9	-9.9	20.1
3	3.58	-55.9	-9.9	5.22
3	3.5	-61.3	-7.2	5.22
2	4.16	68.3	-1.8	2.25
2	3.92	62.9	-4.5	2.25
2	3.63	62.9	3.6	11.2
2	3.58	54.8	-9.9	8.19
2	3.48	57.5	-15.3	8.19
1	4.55	-34.3	-28.8	70.6
1	4.18	-37	-26.1	58.7
1	3.89	-45.1	-26.1	64.6
